RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1995785688,-55137.91,35787.773,1751.5071,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1996695750,-53074.07,33885.637,1746.7324,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1997725825,-54521.855,34466.465,1750.7096,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1998719889,-55345.7,36571.36,1750.6661,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1999793979,-54035.71,36817.652,1737.2552,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_2000672037,-54355.32,33660.906,1740.8042,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_2001498066,-53716.668,35779.57,1742.6472,,,,,,,AISpawnerConfigSet'DA_AISpawner_Infirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_046874882494FE9802_29c4ea76462ed633_1767239540,-28590.574,20779.008,-295.4022,,,,,,,AISpawnerConfigSet'DA_AISpawner_MilitaryInfirmary',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_004a8f1a0fc075b2_1601522772,-44958.367,-47053.59,6108.9067,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_04bfb14f6ed1c174_1601522772,-48060.992,6754.9316,530.59595,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_065faaf543adab8d_1601522772,-4413.494,-4511.444,110.39423,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_0bde9d19cfbc9d47_1601522772,-68147.59,10504.374,647.9558,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_0f5aed097e1f1329_1601522772,-63397.203,-13669.106,3472.201,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1260f4b6fd220d6a_1601522772,6517.466,5471.965,489.0028,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1603cf1a3f45f7cb_1601522772,-12304.481,-25892.783,1077.2655,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1707a413a35c763e_1601522772,3797.599,-2835.0598,689.38324,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_18bd32f28e759362_1601522772,1768.9044,-296.2196,277.55984,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1be29605860e4130_1601522772,-42083.87,-43574.793,5903.6836,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1c9badeecf1f93ad_1601522772,-47990.586,15891.869,-183.86272,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1e77eb1760e62224_1601522772,24989.82,-5132.958,2364.8276,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_1fa77c3f31248363_1601522772,1522.9949,-7785.127,1293.1958,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_2865d6c788a83308_1601522772,7072.2056,-8424.885,1962.3818,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_2c44abfa7eef6702_1601522772,-6887.0967,-28935.865,298.78864,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_354f52e531c4f269_1601522772,-53212.65,4203.903,1305.0328,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_381e9b57acb12a9c_1601522772,-54920.25,14815.278,19.04878,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_3893cbfa72227a7f_1601522772,-42163.547,-27659.984,6988.5337,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_429a2a80cdbc9754_1601522772,-65944.05,21914.014,-126.90383,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_4b2883f4d4a2fbf9_1601522772,-57737.195,-9970.313,3399.2688,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_5315288f13cf5310_1601522772,28946.834,1193.6847,2368.2986,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_561d8847cfed8c3e_1601522772,-51922.785,10240.552,474.722,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_5fe1ca82e2e97170_1601522772,-46626.285,-25678.469,6418.6777,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_6775fb28465db403_1601522772,-60511.062,-13185.52,3565.8005,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_6811117479bf65f0_1601522772,-34225.02,-1631.8807,1867.1388,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_709323a4a51076cf_1601522772,17000.05,-9505.455,2393.1138,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_7726d5acce371b70_1601522772,-33104.14,-33872.434,6104.234,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_776f850ac6e2421a_1601522772,-61387.836,15449.443,-184.21072,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_77faaee28d462264_1601522772,27211.791,4548.1323,2395.9238,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_78859bb5e78903a2_1601522772,-47699.004,17491.164,-220.2113,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_7b2f79e0cf922148_1601522772,-71431.99,11817.607,605.3941,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_7d662486e05231a9_1601522772,-63157.957,26906.404,883.74927,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_84dc62a600877f4f_1601522772,4447.179,-31188.06,-85.558975,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_8e8fb2bdcb8532a8_1601522772,-57290.676,-6070.6387,2105.7976,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_94c96f1bd9f02ab0_1601522772,-60128.387,3239.9563,1382.8203,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_999e255e634d38f7_1601522772,-41812.99,-9779.8545,3703.1184,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_a02a94b53074c845_1601522772,-54217.11,2836.8462,1446.4822,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_a2adb16aa0a819b3_1601522772,18012.182,11892.781,1763.1835,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_a86ca8a0b386e689_1601522772,-57521.797,3754.7266,1314.9314,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_a9bab529702c6d16_1601522772,-68344.03,-16016.023,3457.7249,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_aa7badf6a42c3a8b_1601522772,-32937.973,-38027.316,5748.7163,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_aee0f3cfd4f2b0e6_1601522772,-29326.84,38933.207,1789.6381,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_b44aa1d5352f0b02_1601522772,-19903.812,-23045.568,2325.4382,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_b58188313959a960_1601522772,-41546.55,-24417.852,6814.36,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_b618840c33baf374_1601522772,-39712.105,-43148.57,5796.3193,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_bccaf1c1c396559f_1601522772,-11997.248,-34314.152,1034.2865,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_bf2ec97c8c3fdbb7_1601522772,26440.549,-1449.3566,2360.3887,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_c38e976343afcf4f_1601522772,-6134.221,-8067.2964,74.51608,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_c73e6ddf6efee045_1601522772,3352.0842,-7528.431,1311.4656,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_c74a293f65bc68ed_1601522772,28382.223,-914.3303,2316.6423,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_db9ac863610b490e_1601522772,-45403.426,-22021.035,6193.792,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_dca260c2e3e98e68_1601522772,-66055.79,-15080.562,3456.828,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_e50f6ad190b79426_1601522772,5045.4175,4249.554,470.06967,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5003A02_ef4b5e85a9d94d49_1601522772,-71185.89,5061.087,1754.2684,,,,,,,AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5154502_665a04c56e1f24ee_1459022106,-35285.582,-25396.236,8159.55,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5154502_bbbfac29b2972afa_1416609068,-38709.184,-24595.342,8186.719,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5154502_e3d28eea39077f84_1459022106,-36483.85,-29079.982,8179.28,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_09b253a8aea41573_1122890528,34942.785,-16995.531,-100.27477,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_0d3d88d307a018df_1122890528,37494.39,-8320.782,-100.27477,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_0ee7a365402e2b65_1122890528,32642.791,-15402.95,-100.27477,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_6dfd51d988941e94_1122890528,39790.64,-9910.775,-100.27477,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_7b0b2d09dbcdc51c_1122890528,35194.85,-6728.513,-100.27477,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5265F02_e28dd75b0dfb6fe0_1122890528,30759.758,-13526.541,-100.14372,,,,,,,AISpawnerConfigSet'DA_AISpawner_Military',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_05baab7f5b4cebe0_1838873708,-68557.97,24459.18,-58.11874,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_0dd8334608871ecd_1838873708,-17888.756,6577.3164,487.15805,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_0e060000a26ed1bb_1809853707,-1803.8007,25684.715,55.407616,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_0f32ae8dc9eedf8c_1809853707,-4710.669,26777.076,-199.12581,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_0fa3f6a4d71be723_1838873708,-19876.764,5778.768,795.08795,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_12674d002ebbce0d_1809853707,-59887.227,28531.17,1317.3307,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1303ca66333940b1_1809853707,-22297.03,-4724.24,1543.4354,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_14018269d8987f51_1809853707,-64748.086,32099.037,1447.7982,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1575123fd7389b02_1809853707,-65980.31,32563.396,1360.883,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_15c3d9652a14f6da_1809853707,1751.4579,18164.053,-37.061916,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1b071ffdbdfc5857_1809853707,-18057.303,9045.843,233.74448,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1cc29b0bfea1ce47_1838873708,2701.6462,28397.564,763.5899,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1ece26fb64fb46ba_1838873708,-18478.354,11585.5205,2.5616636,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_1f1d4a1241d344eb_1809853707,-51054.027,22868.732,-12.085094,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2632ae8743b489e7_1838873708,-16796.408,6775.138,403.8727,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2855bb6575c47f2f_1809853707,-23814.438,11943.117,139.39539,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2aa4bc25e6683eae_1838873708,-17023.277,11689.223,-31.049318,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2d077d93eeea2033_1838873708,-68518.39,21986.855,-308.53394,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2dd5e805014a3078_1809853707,-14085.867,1355.5374,439.65637,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2dde81a79b43bda6_1809853707,-4244.1133,21886.492,-320.20856,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_2fc93c4f65197b49_1809853707,-22247.38,7150.2065,874.8232,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_3204a2c0b714bc99_1809853707,1409.673,30329.535,783.28235,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_346ee02f3ab2978b_1838873708,-18894.635,-975.9919,1162.9423,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_36f0dbba0015f192_1809853707,-57368.848,25306.385,646.20886,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_3e52eb3b585d0d97_1809853707,-54009.36,25459.611,621.56757,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_3f34aeaad5e3f6dd_1838873708,-17148.35,-445.35226,887.69977,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_407cdfad6b9fad5e_1838873708,-69710.21,25208.238,-74.73601,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_40d9cad8e70cde6c_1809853707,-58705.13,25395.732,689.26825,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_4237e891a3f6186c_1838873708,-4596.3696,19163.098,-356.38104,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_449e4ad3340eb5e4_1809853707,-57171.875,28373.098,1246.2266,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_567ff0d1ae6284fc_1809853707,-60086.58,25472.72,697.6635,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_5dc307c360d9d30d_1838873708,-25555.225,7327.0176,682.0849,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_5e85fea153ba75bb_1809853707,-67436.57,23809.22,-30.777082,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_5fc339ecc7af6166_1838873708,-69644.96,22717.596,-322.3692,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_65bdb849488f082a_1838873708,-50935.742,34781.33,1800.5967,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_666fbd2a94dfcaa3_1809853707,-30606.588,-14218.433,2192.5012,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_67b1d96cf8b65678_1809853707,-13537.364,-636.1204,389.72696,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_69a8702499903187_1809853707,-380.208,32677.414,772.1752,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_760c0570a749410f_1838873708,-53505.04,22454.723,-40.046474,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_78e8d3300a4adea3_1838873708,-24737.465,5446.1133,826.95526,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_8068ba14c4544590_1838873708,-15281.695,11588.756,-80.05669,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_8fa66341a0643b24_1809853707,-13018.034,1828.8396,348.3258,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_90c9e6634453f57f_1809853707,-52705.824,25709.547,624.9408,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_958b026d35f35710_1838873708,-13901.528,11184.06,-113.939964,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_96af4bc3fd3a73f8_1809853707,-20844.045,-8768.656,1603.3296,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_9951deff59268300_1838873708,-20880.2,7479.3013,761.3359,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_9a94561674a1f99c_1838873708,2448.8955,31128.457,877.7974,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_9af5e5cab58d25ef_1809853707,-5615.171,28767.879,-102.827034,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_9b1bafce11582c22_1838873708,-17381.168,863.525,820.1206,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5484102_9cb3b19554436f1b_1809853707,-58507.35,28459.473,1302.7257,,,,,,,AISpawnerConfigSet'DA_AISpawner_Peasants',
