RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible,HarvestableBy,NodeTag
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD565BD02_e515a311258b40d3_1822027658,-11373.452,37817.55,-111.481415,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD565BD02_e515a311258b40d3_1847306684,-12337.423,39760.773,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5734902_2b1cf6401ef78c3e_1593403542,15318.96,19192.662,-1957.396,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5734902_2b1cf6401ef78c3e_1601028543,15068.816,19941.387,-1613.396,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5734902_8120ab00ad815ff9_1593403542,12086.368,21239.059,-1915.901,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5753202_46788bd73785bd52_1745304422,37731.457,-14645.8545,-4458.733,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5753202_46788bd73785bd52_1750164423,37407.355,-16092.685,-4469.1787,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5753202_46788bd73785bd52_1755427424,36075.496,-15648.569,-4466.506,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5753202_46788bd73785bd52_1761259425,35094.266,-14877.657,-4465.8193,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5753202_46788bd73785bd52_1766900426,36555.938,-14254.322,-4457.8745,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD57D3302_be6a6beac2196855_1541619938,8835.66,32370.834,-1843.338,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD57D3302_be6a6beac2196855_1551298939,7986.666,32246.398,-1843.338,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD57F3F02_40332391da5e1e80_1479461918,-3514.8938,14831.114,-1944.7748,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD57F3F02_40332391da5e1e80_1482614919,-3953.5747,14033.825,-1943.9629,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_1935061350,10812.951,30936.879,-1818.5287,,,,,,,DA_AISpawner_Miniboss,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_1953378351,10657.185,32233.96,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_1956434352,11256.553,32215.998,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_1958194353,11067.56,32959.926,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_1994605354,10244.184,32921.57,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_2000649355,10230.83,33613.086,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_2008212356,10124.553,30066.812,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_2012371357,11071.889,30373.996,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD58A3102_be6a6beac2196855_2016717358,11412.11,31113.924,-1818.5287,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5974802_6bd21faec174208a_2057677120,8679.434,20357.36,-1989.0844,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5974802_6bd21faec174208a_2071697121,8314.81,20945.049,-1989.0844,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_080747713879e0a2_1239160730,16898.285,15235.25,-1804.4279,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_42bda6690cd73fc2_1239160730,8873.898,14693.456,-1753.5916,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_4a266ed8ac794797_1239160730,17221.445,17407.348,-1849.3011,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_7c8744de7c15e7f6_1239160730,8084.2515,12666.049,-1660.6122,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_8bf8af546fb0921d_1239160730,14413.279,15694.459,-1818.7761,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD597D102_a84f5bcc5355db51_1239160730,-24761.285,23607.18,-779.24585,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1208505449,25557.701,17150.775,-2567.9778,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1211572450,24944.678,17321.541,-2588.4873,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1214557451,24637.734,18780.145,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1220842452,24165.217,18254.236,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1229798453,26291.82,17931.994,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1240866454,25565.09,16188.203,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1244084455,23808.977,15878.543,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1247369456,24734.102,16770.205,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04502_11c294cc824aeaf3_1251836457,23644.049,16938.64,-2572.3376,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04602_2f00d91e4ecd5bd9_1263948684,10618.976,22992.28,-1920.6168,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04602_612b8435ec5bfafe_1263948684,-4892.282,13503.212,-1942.9861,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A04602_a60450cc09cd4878_1263948684,-647.302,17497.871,-2008.5159,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A13A02_4481ef720ae1ae21_2002859087,-9222.276,-6200.1353,-1920.764,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5A13A02_4481ef720ae1ae21_2024067088,-10744.79,-5969.2876,-1923.0905,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_11b5b0c7a6f183d8_1531014268,-23120.145,24268.717,-859.47296,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_11b5b0c7a6f183d8_1556798269,-23339.873,24975.537,-859.47296,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_f233e748422b1e57_1531014268,8797.34,-1778.2794,-1125.0739,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_f233e748422b1e57_1556798269,8108.1196,-1508.3684,-1125.0739,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_faed06f6124ced22_1531014268,-16973.922,-3334.7085,-1794.861,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5AF5002_faed06f6124ced22_1556798269,-16869.988,-4067.5615,-1794.861,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2057435303,2024.8577,12375.956,-2187.972,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2057441304,3282.0762,12128.022,-2213.995,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2057446305,2589.8481,13383.554,-2206.3467,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2088444374,1979.9923,11086.602,-2165.2556,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2120415375,1644.8334,9313.237,-2197.7866,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B83E02_11158c6f7229cdc0_2131460376,2482.3987,9055.385,-2204.064,,,,,,,DA_AISpawner_Miniboss,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1077328553,1357.8157,8188.4,-2168.3477,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1077334554,2195.3809,7930.5474,-2255.1492,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1120502555,1389.006,6919.6245,-2221.5508,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1232667624,2093.3298,10115.317,-1708.632,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1317683693,7549.043,9663.367,-1709.1176,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1317689694,6608.116,9760.198,-1710.0763,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5B93E02_11158c6f7229cdc0_1317693695,5171.8447,9914.332,-1710.4875,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C15302_e1f78a4abc3bf4ef_2108151947,-27522.592,-2132.3708,-1440.4132,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C15302_e1f78a4abc3bf4ef_2123172948,-26064.604,-3592.6392,-1440.4132,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C15302_e1f78a4abc3bf4ef_2127412950,-23983.896,-5307.2705,-1425.0305,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C23F02_40332391da5e1e80_1947273647,-2900.8962,12710.751,-1919.627,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C23F02_40332391da5e1e80_1952966648,-5098.807,12235.108,-1919.627,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C43E02_11158c6f7229cdc0_1629575911,6198.2627,8842.607,-2221.5508,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C43E02_11158c6f7229cdc0_1646425912,5804.5933,7785.7407,-2221.5508,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C43E02_11158c6f7229cdc0_1715262921,6068.2964,11096.421,-2221.5508,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C74902_68e0512c24d92e8f_1530301188,11390.956,21291.254,-1999.0557,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5C74902_68e0512c24d92e8f_1542096189,11365.452,22024.977,-1999.0557,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5DE4602_35f6576d0925a26d_1517521588,-1597.3746,17223.63,-2020.1554,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5DE4602_35f6576d0925a26d_1520680589,-1167.2502,16067.315,-2017.2394,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5DE4602_35f6576d0925a26d_1523801590,-174.82123,16194.797,-2018.9396,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5DE4602_35f6576d0925a26d_1529274591,545.99646,16323.171,-2030.7594,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5DE4602_35f6576d0925a26d_1538776592,-869.53345,16529.465,-2017.4062,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5EC5202_6944a5393d194d48_1763819419,11043.87,20396.33,-1907.4952,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5F44B02_2b1cf6401ef78c3e_1673767766,15268.441,19422.584,-1613.396,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5F44B02_2b1cf6401ef78c3e_1832342801,15185.15,19841.09,-1960.396,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5F44B02_8120ab00ad815ff9_1673767766,12131.855,21008.09,-1584.8892,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FE3F02_2f00d91e4ecd5bd9_1557280095,10162.151,23068.4,-1922.0455,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FE3F02_612b8435ec5bfafe_1557280095,-5351.8086,13560.813,-1944.4148,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FE3F02_a60450cc09cd4878_1557280095,-189.16196,17430.123,-2009.9446,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FE3F02_b9ed3e3c39f77a44_1520996058,40631.64,14423.404,-2105.8,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FE3F02_ef5e067ba124a252_1520996058,-2648.4011,14430.098,-1928.1576,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_04D9F5F93AD5FF8602_b60af4a2524c6d71_1418914321,33795.004,-14759.587,-4719.956,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315068902_bf336458ec4e5518_1726516817,37224.49,-17888.605,-4698.876,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315078902_bf336458ec4e5518_1589297005,37715.49,-18119.594,-4701.593,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315449A02_d2b622e41626617e_1681596125,44272.85,-21126.97,-5845.377,,,,,,,DA_AISpawner_Undercroft01,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315449A02_d2b622e41626617e_1681600126,45043.734,-21183.998,-5864.192,,,,,,,DA_AISpawner_Undercroft01,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315488902_668bffaf429d00f2_2052194465,35952.344,-21857.463,-4712.8184,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315488902_668bffaf429d00f2_2058066466,36088.406,-20889.672,-4712.0566,,,,,,,DA_AISpawner_Bloats,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315498402_d2b622e41626617e_1304182566,40150.203,-16957.164,-6331.272,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B723157C8602_297b636c1481f881_2040909261,34022.62,-11886.425,-4288.225,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B723157C8602_297b636c1481f881_2046888262,34090.957,-10675.889,-4287.6885,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B723157C8602_297b636c1481f881_2049398263,34022.254,-11100.553,-4288.995,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B723157C8602_adcabc3b77726472_2040909261,37010.77,-19023.842,-4697.6343,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B723157C8602_adcabc3b77726472_2049398263,36466.547,-18817.781,-4695.919,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315828402_d2b622e41626617e_1409551410,39333.566,-16512.936,-6332.0737,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1257559579,43297.54,-16282.25,-5806.413,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1268263580,43289.695,-15881.753,-5810.7427,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1272945581,43961.32,-16269.918,-5811.0005,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1276336582,44737.88,-16236.2,-5815.339,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1288534584,43165.387,-16387.434,-6298.149,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315838502_d2b622e41626617e_1295856586,44296.188,-16001.851,-6299.64,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_581CF8B72315D68F02_0f7a0ffded9e9812_1975150635,33540.848,-9542.655,-991.5159,,,,,,,DA_AISpawner_Miniboss,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E54BC002_1956168534,-11462.12,13594.122,-1764.8167,,,,,,,DA_AISpawner_RareFarmer,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1552242266,-10949.372,43216.305,-176.88431,,,,,,,DA_AISpawner_DregPhysician,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1562519291,-11064.546,42364.52,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1566744316,-12196.69,40978.273,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1588602353,-9713.205,39973.773,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1593031378,-9317.198,41569.555,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1609133403,-10301.184,41813.74,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,BP_AISpawner_C_UAID_D843AE1A93E59CC002_e515a311258b40d3_1680002440,-11157.009,39352.92,-176.88431,,,,,,,DA_AISpawner_MilitaryInfirmary,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner10_75f24b53c5c4d0ce_7,-17683.662,38690.305,1240.8273,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner11_75f24b53c5c4d0ce_8,-17071.238,39420.895,1241.4198,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner12_75f24b53c5c4d0ce_9,-17149.518,39745.973,772.92114,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner13_75f24b53c5c4d0ce_10,-17940.531,39866.47,824.5283,,,,,,,DA_AISpawner_Miniboss,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner14_75f24b53c5c4d0ce_11,-17844.23,39019.664,771.2842,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner15_75f24b53c5c4d0ce_12,-18287.82,41016.707,770.77045,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_38dd6e6fa5f4d608_2,43085.848,34192.742,-1628.4426,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_3ce330e594250b81_1,-6267.7573,35433.1,-622.19055,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_48587e268a079417_1,37363.195,36231.035,-1202.8038,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_4980766c61eef4cd_1,-4640.637,11081.756,-1915.7313,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_4b003ba387a57fa1_1,18413.447,-4387.034,-721.46576,,,,,,,DA_AISpawner_Civilian,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_684b6515b932cad9_1,42329.207,-22641.082,-5691.1704,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_00FF8EFC2BEF4ABA02_5a6840b2e853ea4f_1323678779,-30590.15,47754.688,505.03152,,,,,,,DA_AISpawner_Peasants,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_046874882494449B02_be84b45a7f1a85a5_1510155401,43235.395,30668.45,-2086.9678,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_046874882494449B02_be84b45a7f1a85a5_1513164009,43899.67,28248.059,-2150.007,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_046874882494449B02_be84b45a7f1a85a5_1513983190,43832.395,28972.734,-2615.0442,,,,,,,DA_AISpawner_Military,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_0468748824944E8902_4481ef720ae1ae21_1129883564,-7759.3525,-4636.5625,-2076.3374,,,,,,,DA_AISpawner_Workers,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_04687488249456B902_40332391da5e1e80_1319387829,-4608.9736,16982.29,-1944.7515,,,,,,,DA_AISpawner_Mobs_Rare,,,
SceneComponent,BP_AISpawner_C,UNP_BP_AISpawner1_UAID_04687488249456B902_40332391da5e1e80_1322019864,-5514.816,16840.576,-1944.7515,,,,,,,DA_AISpawner_Mobs_Rare,,,
